entity_kind,entity,rank_or_class,param,from_version,to_version,from_value,to_value,abs_delta,pct_delta
species,Apis mellifera,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.771114,0.748484,0.02263,0.029347
species,Apis mellifera,Insecta,effort_price_elasticity,0.4.0,0.5.0,-0.56935,-0.512614,0.056736,0.09965
species,Apis mellifera,Insecta,cooperation_propensity,0.4.0,0.5.0,0.56648,0.802933,0.236453,0.417407
species,Apis mellifera,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.638577,0.712429,0.073852,0.115651
species,Apis mellifera,Insecta,punishment_propensity,0.4.0,0.5.0,0.53599,0.596581,0.060591,0.113045
species,Apis mellifera,Insecta,tokenization_capacity,0.4.0,0.5.0,0.565976,0.617576,0.0516,0.09117
species,Atta cephalotes,Insecta,risk_preference,0.3.0,0.3.1,0.905297,0.905297,0.0,0.0
species,Atta cephalotes,Insecta,temporal_discount_rate,0.3.0,0.3.1,0.739598,0.739598,0.0,0.0
species,Atta cephalotes,Insecta,effort_price_elasticity,0.3.0,0.3.1,-0.564905,-0.564905,0.0,0.0
species,Atta cephalotes,Insecta,cooperation_propensity,0.3.0,0.3.1,0.80887,0.80887,0.0,0.0
species,Atta cephalotes,Insecta,inequity_sensitivity,0.3.0,0.3.1,0.711271,0.711271,0.0,0.0
species,Atta cephalotes,Insecta,punishment_propensity,0.3.0,0.3.1,0.639279,0.639279,0.0,0.0
species,Atta cephalotes,Insecta,tokenization_capacity,0.3.0,0.3.1,0.645262,0.645262,0.0,0.0
species,Atta cephalotes,Insecta,risk_preference,0.3.1,0.4.0,0.905297,1.004461,0.099164,0.109538
species,Atta cephalotes,Insecta,temporal_discount_rate,0.3.1,0.4.0,0.739598,0.845801,0.106203,0.143596
species,Atta cephalotes,Insecta,effort_price_elasticity,0.3.1,0.4.0,-0.564905,-0.44798,0.116925,0.206982
species,Atta cephalotes,Insecta,cooperation_propensity,0.3.1,0.4.0,0.80887,0.564941,0.243929,0.301568
species,Atta cephalotes,Insecta,inequity_sensitivity,0.3.1,0.4.0,0.711271,0.641779,0.069492,0.097701
species,Atta cephalotes,Insecta,punishment_propensity,0.3.1,0.4.0,0.639279,0.539674,0.099605,0.155808
species,Atta cephalotes,Insecta,tokenization_capacity,0.3.1,0.4.0,0.645262,0.570302,0.07496,0.11617
species,Atta cephalotes,Insecta,risk_preference,0.4.0,0.5.0,1.004461,0.895103,0.109358,0.108872
species,Atta cephalotes,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.845801,0.862531,0.01673,0.01978
species,Atta cephalotes,Insecta,effort_price_elasticity,0.4.0,0.5.0,-0.44798,-0.356233,0.091747,0.204802
species,Atta cephalotes,Insecta,cooperation_propensity,0.4.0,0.5.0,0.564941,0.861914,0.296973,0.525671
species,Atta cephalotes,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.641779,0.758149,0.11637,0.181324
species,Atta cephalotes,Insecta,punishment_propensity,0.4.0,0.5.0,0.539674,0.64178,0.102106,0.189199
species,Atta cephalotes,Insecta,tokenization_capacity,0.4.0,0.5.0,0.570302,0.658054,0.087752,0.153869
species,Bombus terrestris,Insecta,risk_preference,0.3.0,0.3.1,0.940214,0.940214,0.0,0.0
species,Bombus terrestris,Insecta,temporal_discount_rate,0.3.0,0.3.1,0.716465,0.716465,0.0,0.0
species,Bombus terrestris,Insecta,effort_price_elasticity,0.3.0,0.3.1,-0.640688,-0.640688,0.0,0.0
species,Bombus terrestris,Insecta,cooperation_propensity,0.3.0,0.3.1,0.764264,0.764264,0.0,0.0
species,Bombus terrestris,Insecta,inequity_sensitivity,0.3.0,0.3.1,0.690521,0.690521,0.0,0.0
species,Bombus terrestris,Insecta,punishment_propensity,0.3.0,0.3.1,0.612503,0.612503,0.0,0.0
species,Bombus terrestris,Insecta,tokenization_capacity,0.3.0,0.3.1,0.617387,0.617387,0.0,0.0
species,Bombus terrestris,Insecta,risk_preference,0.3.1,0.4.0,0.940214,1.014098,0.073884,0.078582
species,Bombus terrestris,Insecta,temporal_discount_rate,0.3.1,0.4.0,0.716465,0.773687,0.057222,0.079867
species,Bombus terrestris,Insecta,effort_price_elasticity,0.3.1,0.4.0,-0.640688,-0.578761,0.061927,0.096657
species,Bombus terrestris,Insecta,cooperation_propensity,0.3.1,0.4.0,0.764264,0.562177,0.202087,0.26442
species,Bombus terrestris,Insecta,inequity_sensitivity,0.3.1,0.4.0,0.690521,0.634148,0.056373,0.081638
species,Bombus terrestris,Insecta,punishment_propensity,0.3.1,0.4.0,0.612503,0.531195,0.081308,0.132747
species,Bombus terrestris,Insecta,tokenization_capacity,0.3.1,0.4.0,0.617387,0.561688,0.055699,0.090217
species,Bombus terrestris,Insecta,risk_preference,0.4.0,0.5.0,1.014098,0.938165,0.075933,0.074877
species,Bombus terrestris,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.773687,0.763377,0.01031,0.013326
species,Bombus terrestris,Insecta,effort_price_elasticity,0.4.0,0.5.0,-0.578761,-0.529167,0.049594,0.08569
species,Bombus terrestris,Insecta,cooperation_propensity,0.4.0,0.5.0,0.562177,0.78065,0.218473,0.38862
species,Bombus terrestris,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.634148,0.688615,0.054467,0.08589
species,Bombus terrestris,Insecta,punishment_propensity,0.4.0,0.5.0,0.531195,0.571866,0.040671,0.076565
species,Bombus terrestris,Insecta,tokenization_capacity,0.4.0,0.5.0,0.561688,0.594188,0.0325,0.057861
species,Bonobo paniscus,Mammalia,risk_preference,0.3.0,0.3.1,0.897268,0.897268,0.0,0.0
species,Bonobo paniscus,Mammalia,temporal_discount_rate,0.3.0,0.3.1,0.440931,0.440931,0.0,0.0
species,Bonobo paniscus,Mammalia,effort_price_elasticity,0.3.0,0.3.1,-0.723272,-0.723272,0.0,0.0
species,Bonobo paniscus,Mammalia,cooperation_propensity,0.3.0,0.3.1,0.813419,0.813419,0.0,0.0
species,Bonobo paniscus,Mammalia,inequity_sensitivity,0.3.0,0.3.1,0.787684,0.787684,0.0,0.0
species,Bonobo paniscus,Mammalia,punishment_propensity,0.3.0,0.3.1,0.663646,0.663646,0.0,0.0
species,Bonobo paniscus,Mammalia,tokenization_capacity,0.3.0,0.3.1,0.841867,0.841867,0.0,0.0
species,Bonobo paniscus,Mammalia,risk_preference,0.3.1,0.4.0,0.897268,0.910475,0.013207,0.014719
species,Bonobo paniscus,Mammalia,temporal_discount_rate,0.3.1,0.4.0,0.440931,0.45182,0.010889,0.024695
species,Bonobo paniscus,Mammalia,effort_price_elasticity,0.3.1,0.4.0,-0.723272,-0.619739,0.103533,0.143145
species,Bonobo paniscus,Mammalia,cooperation_propensity,0.3.1,0.4.0,0.813419,0.681386,0.132033,0.162319
species,Bonobo paniscus,Mammalia,inequity_sensitivity,0.3.1,0.4.0,0.787684,0.682676,0.105008,0.133312
species,Bonobo paniscus,Mammalia,punishment_propensity,0.3.1,0.4.0,0.663646,0.63394,0.029706,0.044762
species,Bonobo paniscus,Mammalia,tokenization_capacity,0.3.1,0.4.0,0.841867,0.781873,0.059994,0.071263
species,Columba livia,Aves,risk_preference,0.3.0,0.3.1,1.008916,1.008916,0.0,0.0
species,Columba livia,Aves,temporal_discount_rate,0.3.0,0.3.1,0.498023,0.498023,0.0,0.0
species,Columba livia,Aves,effort_price_elasticity,0.3.0,0.3.1,-0.99784,-0.99784,0.0,0.0
species,Columba livia,Aves,cooperation_propensity,0.3.0,0.3.1,0.66533,0.66533,0.0,0.0
species,Columba livia,Aves,inequity_sensitivity,0.3.0,0.3.1,0.649604,0.649604,0.0,0.0
species,Columba livia,Aves,punishment_propensity,0.3.0,0.3.1,0.563183,0.563183,0.0,0.0
species,Columba livia,Aves,tokenization_capacity,0.3.0,0.3.1,0.767387,0.767387,0.0,0.0
species,Columba livia,Aves,risk_preference,0.3.1,0.4.0,1.008916,1.003243,0.005673,0.005623
species,Columba livia,Aves,temporal_discount_rate,0.3.1,0.4.0,0.498023,0.492998,0.005025,0.01009
species,Columba livia,Aves,effort_price_elasticity,0.3.1,0.4.0,-0.99784,-1.124385,0.126545,0.126819
species,Columba livia,Aves,cooperation_propensity,0.3.1,0.4.0,0.66533,0.629857,0.035473,0.053316
species,Columba livia,Aves,inequity_sensitivity,0.3.1,0.4.0,0.649604,0.640546,0.009058,0.013944
species,Columba livia,Aves,punishment_propensity,0.3.1,0.4.0,0.563183,0.559394,0.003789,0.006728
species,Columba livia,Aves,tokenization_capacity,0.3.1,0.4.0,0.767387,0.74419,0.023197,0.030229
species,Columba livia,Aves,risk_preference,0.4.0,0.5.0,1.003243,1.03681,0.033567,0.033458
species,Columba livia,Aves,temporal_discount_rate,0.4.0,0.5.0,0.492998,0.484657,0.008341,0.016919
species,Columba livia,Aves,effort_price_elasticity,0.4.0,0.5.0,-1.124385,-1.165619,0.041234,0.036672
species,Columba livia,Aves,cooperation_propensity,0.4.0,0.5.0,0.629857,0.610522,0.019335,0.030697
species,Columba livia,Aves,inequity_sensitivity,0.4.0,0.5.0,0.640546,0.601319,0.039227,0.06124
species,Columba livia,Aves,punishment_propensity,0.4.0,0.5.0,0.559394,0.535714,0.02368,0.042332
species,Columba livia,Aves,tokenization_capacity,0.4.0,0.5.0,0.74419,0.77008,0.02589,0.03479
species,Corvus corax,Aves,risk_preference,0.3.0,0.3.1,0.988907,0.988907,0.0,0.0
species,Corvus corax,Aves,temporal_discount_rate,0.3.0,0.3.1,0.487086,0.487086,0.0,0.0
species,Corvus corax,Aves,effort_price_elasticity,0.3.0,0.3.1,-0.79565,-0.79565,0.0,0.0
species,Corvus corax,Aves,cooperation_propensity,0.3.0,0.3.1,0.734494,0.734494,0.0,0.0
species,Corvus corax,Aves,inequity_sensitivity,0.3.0,0.3.1,0.726142,0.726142,0.0,0.0
species,Corvus corax,Aves,punishment_propensity,0.3.0,0.3.1,0.610183,0.610183,0.0,0.0
species,Corvus corax,Aves,tokenization_capacity,0.3.0,0.3.1,0.796262,0.796262,0.0,0.0
species,Corvus corax,Aves,risk_preference,0.3.1,0.4.0,0.988907,0.991971,0.003064,0.003098
species,Corvus corax,Aves,temporal_discount_rate,0.3.1,0.4.0,0.487086,0.488974,0.001888,0.003876
species,Corvus corax,Aves,effort_price_elasticity,0.3.1,0.4.0,-0.79565,-0.76239,0.03326,0.041802
species,Corvus corax,Aves,cooperation_propensity,0.3.1,0.4.0,0.734494,0.654576,0.079918,0.108807
species,Corvus corax,Aves,inequity_sensitivity,0.3.1,0.4.0,0.726142,0.664365,0.061777,0.085076
species,Corvus corax,Aves,punishment_propensity,0.3.1,0.4.0,0.610183,0.577103,0.03308,0.054213
species,Corvus corax,Aves,tokenization_capacity,0.3.1,0.4.0,0.796262,0.760166,0.036096,0.045332
species,Corvus corax,Aves,risk_preference,0.4.0,0.5.0,0.991971,1.006234,0.014263,0.014378
species,Corvus corax,Aves,temporal_discount_rate,0.4.0,0.5.0,0.488974,0.489721,0.000747,0.001528
species,Corvus corax,Aves,effort_price_elasticity,0.4.0,0.5.0,-0.76239,-0.756989,0.005401,0.007084
species,Corvus corax,Aves,cooperation_propensity,0.4.0,0.5.0,0.654576,0.715092,0.060516,0.092451
species,Corvus corax,Aves,inequity_sensitivity,0.4.0,0.5.0,0.664365,0.718155,0.05379,0.080965
species,Corvus corax,Aves,punishment_propensity,0.4.0,0.5.0,0.577103,0.600359,0.023256,0.040298
species,Corvus corax,Aves,tokenization_capacity,0.4.0,0.5.0,0.760166,0.797998,0.037832,0.049768
species,Corvus moneduloides,Aves,risk_preference,0.3.0,0.3.1,0.990828,0.990828,0.0,0.0
species,Corvus moneduloides,Aves,temporal_discount_rate,0.3.0,0.3.1,0.491572,0.491572,0.0,0.0
species,Corvus moneduloides,Aves,effort_price_elasticity,0.3.0,0.3.1,-0.790146,-0.790146,0.0,0.0
species,Corvus moneduloides,Aves,cooperation_propensity,0.3.0,0.3.1,0.73309,0.73309,0.0,0.0
species,Corvus moneduloides,Aves,inequity_sensitivity,0.3.0,0.3.1,0.725951,0.725951,0.0,0.0
species,Corvus moneduloides,Aves,punishment_propensity,0.3.0,0.3.1,0.609067,0.609067,0.0,0.0
species,Corvus moneduloides,Aves,tokenization_capacity,0.3.0,0.3.1,0.794762,0.794762,0.0,0.0
species,Corvus moneduloides,Aves,risk_preference,0.3.1,0.4.0,0.990828,0.992386,0.001558,0.001572
species,Corvus moneduloides,Aves,temporal_discount_rate,0.3.1,0.4.0,0.491572,0.489707,0.001865,0.003794
species,Corvus moneduloides,Aves,effort_price_elasticity,0.3.1,0.4.0,-0.790146,-0.762056,0.02809,0.03555
species,Corvus moneduloides,Aves,cooperation_propensity,0.3.1,0.4.0,0.73309,0.653541,0.079549,0.108512
species,Corvus moneduloides,Aves,inequity_sensitivity,0.3.1,0.4.0,0.725951,0.664453,0.061498,0.084714
species,Corvus moneduloides,Aves,punishment_propensity,0.3.1,0.4.0,0.609067,0.576963,0.032104,0.05271
species,Corvus moneduloides,Aves,tokenization_capacity,0.3.1,0.4.0,0.794762,0.759593,0.035169,0.044251
species,Corvus moneduloides,Aves,risk_preference,0.4.0,0.5.0,0.992386,1.007832,0.015446,0.015565
species,Corvus moneduloides,Aves,temporal_discount_rate,0.4.0,0.5.0,0.489707,0.491272,0.001565,0.003196
species,Corvus moneduloides,Aves,effort_price_elasticity,0.4.0,0.5.0,-0.762056,-0.759471,0.002585,0.003392
species,Corvus moneduloides,Aves,cooperation_propensity,0.4.0,0.5.0,0.653541,0.680805,0.027264,0.041717
species,Corvus moneduloides,Aves,inequity_sensitivity,0.4.0,0.5.0,0.664453,0.688177,0.023724,0.035705
species,Corvus moneduloides,Aves,punishment_propensity,0.4.0,0.5.0,0.576963,0.575191,0.001772,0.003071
species,Corvus moneduloides,Aves,tokenization_capacity,0.4.0,0.5.0,0.759593,0.765532,0.005939,0.007819
species,Danio rerio,Actinopterygii,risk_preference,0.3.0,0.3.1,1.113065,1.113065,0.0,0.0
species,Danio rerio,Actinopterygii,temporal_discount_rate,0.3.0,0.3.1,0.666336,0.666336,0.0,0.0
species,Danio rerio,Actinopterygii,effort_price_elasticity,0.3.0,0.3.1,-1.025131,-1.025131,0.0,0.0
species,Danio rerio,Actinopterygii,cooperation_propensity,0.3.0,0.3.1,0.534405,0.534405,0.0,0.0
species,Danio rerio,Actinopterygii,inequity_sensitivity,0.3.0,0.3.1,0.559101,0.559101,0.0,0.0
species,Danio rerio,Actinopterygii,punishment_propensity,0.3.0,0.3.1,0.469426,0.469426,0.0,0.0
species,Danio rerio,Actinopterygii,tokenization_capacity,0.3.0,0.3.1,0.4787,0.4787,0.0,0.0
species,Danio rerio,Actinopterygii,risk_preference,0.3.1,0.4.0,1.113065,1.038798,0.074267,0.066723
species,Danio rerio,Actinopterygii,temporal_discount_rate,0.3.1,0.4.0,0.666336,0.653738,0.012598,0.018906
species,Danio rerio,Actinopterygii,effort_price_elasticity,0.3.1,0.4.0,-1.025131,-1.146517,0.121386,0.11841
species,Danio rerio,Actinopterygii,cooperation_propensity,0.3.1,0.4.0,0.534405,0.52041,0.013995,0.026188
species,Danio rerio,Actinopterygii,inequity_sensitivity,0.3.1,0.4.0,0.559101,0.577043,0.017942,0.032091
species,Danio rerio,Actinopterygii,punishment_propensity,0.3.1,0.4.0,0.469426,0.485095,0.015669,0.033379
species,Danio rerio,Actinopterygii,tokenization_capacity,0.3.1,0.4.0,0.4787,0.446046,0.032654,0.068214
species,Danio rerio,Actinopterygii,risk_preference,0.4.0,0.5.0,1.038798,1.054635,0.015837,0.015246
species,Danio rerio,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.653738,0.615814,0.037924,0.058011
species,Danio rerio,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.146517,-1.155856,0.009339,0.008146
species,Danio rerio,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.52041,0.471454,0.048956,0.094072
species,Danio rerio,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.577043,0.522784,0.054259,0.094029
species,Danio rerio,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.485095,0.424414,0.060681,0.125091
species,Danio rerio,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.446046,0.407641,0.038405,0.086101
species,Drosophila melanogaster,Insecta,risk_preference,0.3.0,0.3.1,1.118083,1.118083,0.0,0.0
species,Drosophila melanogaster,Insecta,temporal_discount_rate,0.3.0,0.3.1,0.78794,0.78794,0.0,0.0
species,Drosophila melanogaster,Insecta,effort_price_elasticity,0.3.0,0.3.1,-0.910891,-0.910891,0.0,0.0
species,Drosophila melanogaster,Insecta,cooperation_propensity,0.3.0,0.3.1,0.535347,0.535347,0.0,0.0
species,Drosophila melanogaster,Insecta,inequity_sensitivity,0.3.0,0.3.1,0.548307,0.548307,0.0,0.0
species,Drosophila melanogaster,Insecta,punishment_propensity,0.3.0,0.3.1,0.462541,0.462541,0.0,0.0
species,Drosophila melanogaster,Insecta,tokenization_capacity,0.3.0,0.3.1,0.474262,0.474262,0.0,0.0
species,Drosophila melanogaster,Insecta,risk_preference,0.3.1,0.4.0,1.118083,1.097283,0.0208,0.018603
species,Drosophila melanogaster,Insecta,temporal_discount_rate,0.3.1,0.4.0,0.78794,0.838509,0.050569,0.064179
species,Drosophila melanogaster,Insecta,effort_price_elasticity,0.3.1,0.4.0,-0.910891,-1.083125,0.172234,0.189083
species,Drosophila melanogaster,Insecta,cooperation_propensity,0.3.1,0.4.0,0.535347,0.484635,0.050712,0.094727
species,Drosophila melanogaster,Insecta,inequity_sensitivity,0.3.1,0.4.0,0.548307,0.583054,0.034747,0.063371
species,Drosophila melanogaster,Insecta,punishment_propensity,0.3.1,0.4.0,0.462541,0.520536,0.057995,0.125383
species,Drosophila melanogaster,Insecta,tokenization_capacity,0.3.1,0.4.0,0.474262,0.511981,0.037719,0.079532
species,Drosophila melanogaster,Insecta,risk_preference,0.4.0,0.5.0,1.097283,1.287575,0.190292,0.173421
species,Drosophila melanogaster,Insecta,temporal_discount_rate,0.4.0,0.5.0,0.838509,0.882653,0.044144,0.052646
species,Drosophila melanogaster,Insecta,effort_price_elasticity,0.4.0,0.5.0,-1.083125,-1.123948,0.040823,0.03769
species,Drosophila melanogaster,Insecta,cooperation_propensity,0.4.0,0.5.0,0.484635,0.310124,0.174511,0.360087
species,Drosophila melanogaster,Insecta,inequity_sensitivity,0.4.0,0.5.0,0.583054,0.435059,0.147995,0.253827
species,Drosophila melanogaster,Insecta,punishment_propensity,0.4.0,0.5.0,0.520536,0.350311,0.170225,0.327019
species,Drosophila melanogaster,Insecta,tokenization_capacity,0.4.0,0.5.0,0.511981,0.33464,0.177341,0.346382
species,Gasterosteus aculeatus,Actinopterygii,risk_preference,0.3.0,0.3.1,1.087573,1.087573,0.0,0.0
species,Gasterosteus aculeatus,Actinopterygii,temporal_discount_rate,0.3.0,0.3.1,0.64087,0.64087,0.0,0.0
species,Gasterosteus aculeatus,Actinopterygii,effort_price_elasticity,0.3.0,0.3.1,-1.016298,-1.016298,0.0,0.0
species,Gasterosteus aculeatus,Actinopterygii,cooperation_propensity,0.3.0,0.3.1,0.553319,0.553319,0.0,0.0
species,Gasterosteus aculeatus,Actinopterygii,inequity_sensitivity,0.3.0,0.3.1,0.574001,0.574001,0.0,0.0
species,Gasterosteus aculeatus,Actinopterygii,punishment_propensity,0.3.0,0.3.1,0.482516,0.482516,0.0,0.0
species,Gasterosteus aculeatus,Actinopterygii,tokenization_capacity,0.3.0,0.3.1,0.48995,0.48995,0.0,0.0
species,Gasterosteus aculeatus,Actinopterygii,risk_preference,0.3.1,0.4.0,1.087573,1.026644,0.060929,0.056023
species,Gasterosteus aculeatus,Actinopterygii,temporal_discount_rate,0.3.1,0.4.0,0.64087,0.656311,0.015441,0.024094
species,Gasterosteus aculeatus,Actinopterygii,effort_price_elasticity,0.3.1,0.4.0,-1.016298,-1.077973,0.061675,0.060686
species,Gasterosteus aculeatus,Actinopterygii,cooperation_propensity,0.3.1,0.4.0,0.553319,0.531669,0.02165,0.039128
species,Gasterosteus aculeatus,Actinopterygii,inequity_sensitivity,0.3.1,0.4.0,0.574001,0.585242,0.011241,0.019584
species,Gasterosteus aculeatus,Actinopterygii,punishment_propensity,0.3.1,0.4.0,0.482516,0.491726,0.00921,0.019087
species,Gasterosteus aculeatus,Actinopterygii,tokenization_capacity,0.3.1,0.4.0,0.48995,0.453635,0.036315,0.07412
species,Gasterosteus aculeatus,Actinopterygii,risk_preference,0.4.0,0.5.0,1.026644,1.053993,0.027349,0.026639
species,Gasterosteus aculeatus,Actinopterygii,temporal_discount_rate,0.4.0,0.5.0,0.656311,0.710616,0.054305,0.082743
species,Gasterosteus aculeatus,Actinopterygii,effort_price_elasticity,0.4.0,0.5.0,-1.077973,-1.055534,0.022439,0.020816
species,Gasterosteus aculeatus,Actinopterygii,cooperation_propensity,0.4.0,0.5.0,0.531669,0.534597,0.002928,0.005507
species,Gasterosteus aculeatus,Actinopterygii,inequity_sensitivity,0.4.0,0.5.0,0.585242,0.558731,0.026511,0.045299
species,Gasterosteus aculeatus,Actinopterygii,punishment_propensity,0.4.0,0.5.0,0.491726,0.466956,0.02477,0.050374
species,Gasterosteus aculeatus,Actinopterygii,tokenization_capacity,0.4.0,0.5.0,0.453635,0.448093,0.005542,0.012217
species,Macaca mulatta,Mammalia,risk_preference,0.3.0,0.3.1,0.922205,0.922205,0.0,0.0
species,Macaca mulatta,Mammalia,temporal_discount_rate,0.3.0,0.3.1,0.464781,0.464781,0.0,0.0
species,Macaca mulatta,Mammalia,effort_price_elasticity,0.3.0,0.3.1,-0.752091,-0.752091,0.0,0.0
species,Macaca mulatta,Mammalia,cooperation_propensity,0.3.0,0.3.1,0.781611,0.781611,0.0,0.0
species,Macaca mulatta,Mammalia,inequity_sensitivity,0.3.0,0.3.1,0.765324,0.765324,0.0,0.0
species,Macaca mulatta,Mammalia,punishment_propensity,0.3.0,0.3.1,0.641908,0.641908,0.0,0.0
species,Macaca mulatta,Mammalia,tokenization_capacity,0.3.0,0.3.1,0.821992,0.821992,0.0,0.0
species,Macaca mulatta,Mammalia,risk_preference,0.3.1,0.4.0,0.922205,0.930021,0.007816,0.008475
species,Macaca mulatta,Mammalia,temporal_discount_rate,0.3.1,0.4.0,0.464781,0.476833,0.012052,0.02593
species,Macaca mulatta,Mammalia,effort_price_elasticity,0.3.1,0.4.0,-0.752091,-0.704852,0.047239,0.06281
species,Macaca mulatta,Mammalia,cooperation_propensity,0.3.1,0.4.0,0.781611,0.682398,0.099213,0.126934
species,Macaca mulatta,Mammalia,inequity_sensitivity,0.3.1,0.4.0,0.765324,0.676487,0.088837,0.116078
species,Macaca mulatta,Mammalia,punishment_propensity,0.3.1,0.4.0,0.641908,0.60113,0.040778,0.063526
species,Macaca mulatta,Mammalia,tokenization_capacity,0.3.1,0.4.0,0.821992,0.780589,0.041403,0.050369
species,Macaca mulatta,Mammalia,risk_preference,0.4.0,0.5.0,0.930021,0.872132,0.057889,0.062245
species,Macaca mulatta,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.476833,0.367376,0.109457,0.22955
species,Macaca mulatta,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-0.704852,-0.707374,0.002522,0.003578
species,Macaca mulatta,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.682398,0.837481,0.155083,0.227262
species,Macaca mulatta,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.676487,0.796942,0.120455,0.17806
species,Macaca mulatta,Mammalia,punishment_propensity,0.4.0,0.5.0,0.60113,0.682638,0.081508,0.135591
species,Macaca mulatta,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.780589,0.852268,0.071679,0.091827
species,Mus musculus,Mammalia,risk_preference,0.3.0,0.3.1,1.015594,1.015594,0.0,0.0
species,Mus musculus,Mammalia,temporal_discount_rate,0.3.0,0.3.1,0.644137,0.644137,0.0,0.0
species,Mus musculus,Mammalia,effort_price_elasticity,0.3.0,0.3.1,-1.024106,-1.024106,0.0,0.0
species,Mus musculus,Mammalia,cooperation_propensity,0.3.0,0.3.1,0.64364,0.64364,0.0,0.0
species,Mus musculus,Mammalia,inequity_sensitivity,0.3.0,0.3.1,0.636689,0.636689,0.0,0.0
species,Mus musculus,Mammalia,punishment_propensity,0.3.0,0.3.1,0.548585,0.548585,0.0,0.0
species,Mus musculus,Mammalia,tokenization_capacity,0.3.0,0.3.1,0.752992,0.752992,0.0,0.0
species,Mus musculus,Mammalia,risk_preference,0.3.1,0.4.0,1.015594,0.979586,0.036008,0.035455
species,Mus musculus,Mammalia,temporal_discount_rate,0.3.1,0.4.0,0.644137,0.632072,0.012065,0.01873
species,Mus musculus,Mammalia,effort_price_elasticity,0.3.1,0.4.0,-1.024106,-1.191557,0.167451,0.163509
species,Mus musculus,Mammalia,cooperation_propensity,0.3.1,0.4.0,0.64364,0.647127,0.003487,0.005418
species,Mus musculus,Mammalia,inequity_sensitivity,0.3.1,0.4.0,0.636689,0.641211,0.004522,0.007102
species,Mus musculus,Mammalia,punishment_propensity,0.3.1,0.4.0,0.548585,0.570139,0.021554,0.03929
species,Mus musculus,Mammalia,tokenization_capacity,0.3.1,0.4.0,0.752992,0.750847,0.002145,0.002849
species,Mus musculus,Mammalia,risk_preference,0.4.0,0.5.0,0.979586,1.070878,0.091292,0.093194
species,Mus musculus,Mammalia,temporal_discount_rate,0.4.0,0.5.0,0.632072,0.755217,0.123145,0.194827
species,Mus musculus,Mammalia,effort_price_elasticity,0.4.0,0.5.0,-1.191557,-1.233099,0.041542,0.034864
species,Mus musculus,Mammalia,cooperation_propensity,0.4.0,0.5.0,0.647127,0.55609,0.091037,0.140679
species,Mus musculus,Mammalia,inequity_sensitivity,0.4.0,0.5.0,0.641211,0.546555,0.094656,0.147621
species,Mus musculus,Mammalia,punishment_propensity,0.4.0,0.5.0,0.570139,0.496777,0.073362,0.128674
species,Mus musculus,Mammalia,tokenization_capacity,0.4.0,0.5.0,0.750847,0.732782,0.018065,0.024059
species,Nestor notabilis,Aves,risk_preference,0.3.0,0.3.1,0.960049,0.960049,0.0,0.0
species,Nestor notabilis,Aves,temporal_discount_rate,0.3.0,0.3.1,0.482557,0.482557,0.0,0.0
species,Nestor notabilis,Aves,effort_price_elasticity,0.3.0,0.3.1,-0.787006,-0.787006,0.0,0.0
species,Nestor notabilis,Aves,cooperation_propensity,0.3.0,0.3.1,0.75699,0.75699,0.0,0.0
species,Nestor notabilis,Aves,inequity_sensitivity,0.3.0,0.3.1,0.733504,0.733504,0.0,0.0
species,Nestor notabilis,Aves,punishment_propensity,0.3.0,0.3.1,0.624047,0.624047,0.0,0.0
species,Nestor notabilis,Aves,tokenization_capacity,0.3.0,0.3.1,0.812387,0.812387,0.0,0.0
species,Nestor notabilis,Aves,risk_preference,0.3.1,0.4.0,0.960049,0.987747,0.027698,0.028851
species,Nestor notabilis,Aves,temporal_discount_rate,0.3.1,0.4.0,0.482557,0.488644,0.006087,0.012614
species,Nestor notabilis,Aves,effort_price_elasticity,0.3.1,0.4.0,-0.787006,-0.801579,0.014573,0.018517
species,Nestor notabilis,Aves,cooperation_propensity,0.3.1,0.4.0,0.75699,0.639949,0.117041,0.154614
species,Nestor notabilis,Aves,inequity_sensitivity,0.3.1,0.4.0,0.733504,0.655529,0.077975,0.106305
species,Nestor notabilis,Aves,punishment_propensity,0.3.1,0.4.0,0.624047,0.572127,0.05192,0.083199
species,Nestor notabilis,Aves,tokenization_capacity,0.3.1,0.4.0,0.812387,0.743821,0.068566,0.084401
species,Nestor notabilis,Aves,risk_preference,0.4.0,0.5.0,0.987747,0.938866,0.048881,0.049487
